ID_Envio;ID_Transportista;Fecha_Salida;Tipo_Vehiculo;Tipo_Carga;Region_Origen;Region_Destino;Distancia_Km;Costo_Combustible;Costo_Mantenimiento;Tarifa_Cliente;Estado_Final;Fecha_Llegada_Estimada;Fecha_Llegada_Real
ENV00161;ID_T009;2024-09-12;Camioneta;Paqueteria;Andalucía;Levante;498;186;52;340;Entregado;2024-09-12 23:54:14.400;2024-09-13 07:47:12.870919
ENV00162;ID_T009;2024-02-18;Furgoneta;Materiales_Construccion;Sur;Sur;504;99;27;97;Entregado;2024-02-19 00:11:31.200;2024-02-19 04:07:02.608438
ENV00163;ID_T008;2024-06-02;Camioneta;Materiales_Construccion;Levante;Sur;239;219;10;183;Entregado;2024-06-02 11:28:19.200;2024-06-02 04:53:26.834067
ENV00164;ID_T014;2024-02-03;Furgoneta;Químicos;Centro;Andalucía;50;197;58;250;Entregado;2024-02-03 02:24:00.000;2024-02-03 09:44:55.999100
ENV00165;ID_T007;2024-09-09;Camioneta;Mobiliario;Centro;Levante;543;167;15;344;Retrasado;2024-09-10 02:03:50.400;2024-09-15 02:03:50.400000
ENV00166;ID_T007;2024-02-03;Furgoneta;Paqueteria;Andalucía;Andalucía;50;206;17;188;Cancelado;2024-02-03 02:24:00.000;2024-02-03 02:24:00.000000
ENV00167;ID_T012;2024-12-06;Furgoneta;Frío;Norte;Canarias;297;200;45;326;Retrasado;2024-12-06 14:15:21.600;2024-12-08 14:15:21.600000
ENV00168;ID_T009;2024-03-14;Camioneta;Frío;Centro;Centro;200;120;94;359;Entregado;2024-03-14 09:36:00.000;2024-03-14 08:49:22.550276
ENV00169;ID_T015;2024-11-09;Furgoneta;Frío;Norte;Levante;546;111;56;381;Cancelado;2024-11-10 02:12:28.800;2024-11-10 02:12:28.800000
ENV00170;ID_T013;2024-02-09;Camioneta;Paqueteria;Canarias;Canarias;424;124;88;141;Retrasado;2024-02-09 20:21:07.200;2024-02-12 20:21:07.200000
ENV00171;ID_T012;2024-07-28;Camioneta;Materiales_Construccion;Norte;Centro;306;36;39;114;Retrasado;2024-07-28 14:41:16.800;2024-08-01 14:41:16.800000
ENV00172;ID_T010;2024-08-19;Camioneta;Frío;Norte;Canarias;50;20;38;385;Entregado;2024-08-19 02:24:00.000;2024-08-19 02:56:48.579231
ENV00173;ID_T002;2024-05-14;Furgoneta;Químicos;Levante;Sur;770;187;71;386;Retrasado;2024-05-15 12:57:36.000;2024-05-16 12:57:36.000000
ENV00174;ID_T011;2024-11-12;Furgoneta;Mobiliario;Levante;Centro;50;193;30;214;Retrasado;2024-11-12 02:24:00.000;2024-11-13 02:24:00.000000
ENV00175;ID_T015;2024-09-02;Furgoneta;Frío;Centro;Norte;724;94;61;134;Entregado;2024-09-03 10:45:07.200;2024-09-02 22:48:12.076739
ENV00176;ID_T008;2024-01-06;Furgoneta;Materiales_Construccion;Andalucía;Canarias;291;185;104;540;Cancelado;2024-01-06 13:58:04.800;2024-01-06 13:58:04.800000
ENV00177;ID_T003;2024-09-21;Camioneta;Químicos;Levante;Andalucía;105;213;42;182;Entregado;2024-09-21 05:02:24.000;2024-09-20 20:08:18.411801
ENV00178;ID_T011;2024-09-10;Camioneta;Mobiliario;Andalucía;Centro;309;148;38;315;Cancelado;2024-09-10 14:49:55.200;2024-09-10 14:49:55.200000
ENV00179;ID_T006;2024-03-16;Camioneta;Paqueteria;Canarias;Levante;540;328;10;265;Cancelado;2024-03-17 01:55:12.000;2024-03-17 01:55:12.000000
ENV00180;ID_T004;2024-04-17;Camioneta;Materiales_Construccion;Canarias;Sur;343;166;51;441;Cancelado;2024-04-17 16:27:50.400;2024-04-17 16:27:50.400000
ENV00181;ID_T012;2024-06-09;Furgoneta;Materiales_Construccion;Norte;Canarias;324;383;39;321;Entregado;2024-06-09 15:33:07.200;2024-06-10 00:06:03.279914
ENV00182;ID_T014;2024-10-03;Camioneta;Materiales_Construccion;Norte;Canarias;486;270;71;321;Cancelado;2024-10-03 23:19:40.800;2024-10-03 23:19:40.800000
ENV00183;ID_T008;2024-04-13;Furgoneta;Químicos;Andalucía;Canarias;534;101;44;434;Retrasado;2024-04-14 01:37:55.200;2024-04-18 01:37:55.200000
ENV00184;ID_T006;2024-01-10;Camioneta;Materiales_Construccion;Canarias;Canarias;250;194;10;364;Retrasado;2024-01-10 12:00:00.000;2024-01-13 12:00:00.000000
ENV00185;ID_T007;2024-09-01;Furgoneta;Materiales_Construccion;Norte;Canarias;986;143;10;136;Retrasado;2024-09-02 23:19:40.800;2024-09-05 23:19:40.800000
ENV00186;ID_T011;2024-06-13;Camioneta;Frío;Levante;Levante;668;105;49;257;Cancelado;2024-06-14 08:03:50.400;2024-06-14 08:03:50.400000
ENV00187;ID_T014;2024-12-15;Camioneta;Químicos;Andalucía;Andalucía;373;77;31;301;Entregado;2024-12-15 17:54:14.400;2024-12-16 05:25:29.694267
ENV00188;ID_T006;2024-05-15;Furgoneta;Químicos;Canarias;Levante;725;213;60;703;Entregado;2024-05-16 10:48:00.000;2024-05-15 23:19:32.586325
ENV00189;ID_T007;2024-02-08;Furgoneta;Paqueteria;Canarias;Norte;331;170;28;480;Entregado;2024-02-08 15:53:16.800;2024-02-08 09:55:37.432426
ENV00190;ID_T012;2024-06-27;Furgoneta;Químicos;Canarias;Centro;556;140;39;364;Entregado;2024-06-28 02:41:16.800;2024-06-28 06:22:24.677702
ENV00191;ID_T009;2024-11-29;Camioneta;Frío;Centro;Andalucía;531;149;10;205;Cancelado;2024-11-30 01:29:16.800;2024-11-30 01:29:16.800000
ENV00192;ID_T006;2024-03-09;Furgoneta;Mobiliario;Andalucía;Levante;420;136;38;394;Cancelado;2024-03-09 20:09:36.000;2024-03-09 20:09:36.000000
ENV00193;ID_T002;2024-11-29;Camioneta;Paqueteria;Andalucía;Canarias;1203;258;71;466;Entregado;2024-12-01 09:44:38.400;2024-12-01 06:48:06.420100
ENV00194;ID_T009;2024-03-09;Camioneta;Mobiliario;Levante;Andalucía;826;157;56;384;Retrasado;2024-03-10 15:38:52.800;2024-03-13 15:38:52.800000
ENV00195;ID_T013;2024-05-23;Camioneta;Frío;Norte;Sur;512;167;80;374;Cancelado;2024-05-24 00:34:33.600;2024-05-24 00:34:33.600000
ENV00196;ID_T011;2024-01-23;Camioneta;Químicos;Norte;Canarias;828;208;84;444;Retrasado;2024-01-24 15:44:38.400;2024-01-29 15:44:38.400000
ENV00197;ID_T001;2024-04-14;Camioneta;Frío;Canarias;Centro;421;24;35;149;Retrasado;2024-04-14 20:12:28.800;2024-04-15 20:12:28.800000
ENV00198;ID_T012;2024-02-23;Furgoneta;Mobiliario;Sur;Canarias;354;61;27;306;Retrasado;2024-02-23 16:59:31.200;2024-02-28 16:59:31.200000
ENV00199;ID_T010;2024-10-12;Furgoneta;Paqueteria;Andalucía;Norte;629;75;57;325;Retrasado;2024-10-13 06:11:31.200;2024-10-14 06:11:31.200000
ENV00200;ID_T005;2024-09-21;Furgoneta;Paqueteria;Canarias;Levante;50;197;10;402;Entregado;2024-09-21 02:24:00.000;2024-09-21 06:35:18.435874
ENV00201;ID_T001;2024-04-04;Camioneta;Mobiliario;Centro;Levante;372;239;11;420;Cancelado;2024-04-04 17:51:21.600;2024-04-04 17:51:21.600000
ENV00202;ID_T013;2024-04-15;Furgoneta;Químicos;Andalucía;Norte;1122;61;10;440;Entregado;2024-04-17 05:51:21.600;2024-04-17 13:34:44.001395
ENV00203;ID_T009;2024-11-27;Camioneta;Químicos;Sur;Norte;791;314;10;307;Cancelado;2024-11-28 13:58:04.800;2024-11-28 13:58:04.800000
ENV00204;ID_T015;2024-07-26;Furgoneta;Mobiliario;Norte;Andalucía;182;142;64;385;Cancelado;2024-07-26 08:44:09.600;2024-07-26 08:44:09.600000
ENV00205;ID_T014;2024-12-03;Camioneta;Mobiliario;Levante;Norte;948;211;26;241;Entregado;2024-12-04 21:30:14.400;2024-12-04 16:41:49.503890
ENV00206;ID_T001;2024-06-18;Camioneta;Químicos;Levante;Andalucía;112;97;33;289;Entregado;2024-06-18 05:22:33.600;2024-06-18 04:16:58.543341
ENV00207;ID_T008;2024-07-14;Furgoneta;Mobiliario;Canarias;Levante;430;186;10;336;Cancelado;2024-07-14 20:38:24.000;2024-07-14 20:38:24.000000
ENV00208;ID_T013;2024-09-20;Furgoneta;Materiales_Construccion;Levante;Norte;292;191;51;347;Cancelado;2024-09-20 14:00:57.600;2024-09-20 14:00:57.600000
ENV00209;ID_T011;2024-11-23;Furgoneta;Químicos;Canarias;Norte;691;185;54;346;Retrasado;2024-11-24 09:10:04.800;2024-11-27 09:10:04.800000
ENV00210;ID_T010;2024-12-20;Camioneta;Frío;Canarias;Sur;664;152;54;405;Retrasado;2024-12-21 07:52:19.200;2024-12-26 07:52:19.200000
ENV00211;ID_T001;2024-10-23;Furgoneta;Paqueteria;Levante;Levante;453;101;31;444;Cancelado;2024-10-23 21:44:38.400;2024-10-23 21:44:38.400000
ENV00212;ID_T004;2024-05-08;Camioneta;Mobiliario;Levante;Sur;283;166;35;189;Retrasado;2024-05-08 13:35:02.400;2024-05-13 13:35:02.400000
ENV00213;ID_T009;2024-12-20;Camioneta;Frío;Sur;Sur;751;267;92;380;Cancelado;2024-12-21 12:02:52.800;2024-12-21 12:02:52.800000
ENV00214;ID_T009;2024-08-29;Furgoneta;Mobiliario;Norte;Levante;240;183;10;309;Entregado;2024-08-29 11:31:12.000;2024-08-29 12:20:24.104376
ENV00215;ID_T010;2024-01-08;Camioneta;Paqueteria;Canarias;Andalucía;50;117;53;555;Retrasado;2024-01-08 02:24:00.000;2024-01-13 02:24:00.000000
ENV00216;ID_T015;2024-11-23;Furgoneta;Paqueteria;Levante;Canarias;162;146;10;562;Entregado;2024-11-23 07:46:33.600;2024-11-23 09:01:22.374805
ENV00217;ID_T007;2024-06-22;Furgoneta;Paqueteria;Canarias;Levante;417;153;47;449;Cancelado;2024-06-22 20:00:57.600;2024-06-22 20:00:57.600000
ENV00218;ID_T010;2024-02-24;Furgoneta;Materiales_Construccion;Sur;Andalucía;615;158;12;521;Entregado;2024-02-25 05:31:12.000;2024-02-24 23:51:47.992589
ENV00219;ID_T008;2024-07-14;Camioneta;Mobiliario;Levante;Andalucía;116;213;88;318;Entregado;2024-07-14 05:34:04.800;2024-07-13 18:35:17.208571
ENV00220;ID_T015;2024-01-20;Camioneta;Frío;Andalucía;Norte;758;146;76;85;Retrasado;2024-01-21 12:23:02.400;2024-01-26 12:23:02.400000
ENV00221;ID_T010;2024-09-26;Camioneta;Mobiliario;Centro;Andalucía;939;76;21;183;Entregado;2024-09-27 21:04:19.200;2024-09-27 21:25:22.143283
ENV00222;ID_T008;2024-05-03;Camioneta;Frío;Levante;Levante;50;161;22;336;Entregado;2024-05-03 02:24:00.000;2024-05-02 15:33:45.371887
ENV00223;ID_T010;2024-12-20;Furgoneta;Frío;Levante;Canarias;770;20;34;505;Retrasado;2024-12-21 12:57:36.000;2024-12-25 12:57:36.000000
ENV00224;ID_T011;2024-03-16;Camioneta;Químicos;Andalucía;Sur;343;58;12;430;Entregado;2024-03-16 16:27:50.400;2024-03-16 22:38:03.087317
ENV00225;ID_T005;2024-06-20;Camioneta;Químicos;Centro;Canarias;249;213;51;333;Cancelado;2024-06-20 11:57:07.200;2024-06-20 11:57:07.200000
ENV00226;ID_T010;2024-03-06;Camioneta;Frío;Levante;Centro;1016;92;68;244;Cancelado;2024-03-08 00:46:04.800;2024-03-08 00:46:04.800000
ENV00227;ID_T011;2024-12-21;Furgoneta;Frío;Canarias;Andalucía;244;219;21;445;Entregado;2024-12-21 11:42:43.200;2024-12-21 15:37:30.634023
ENV00228;ID_T008;2024-08-18;Furgoneta;Paqueteria;Centro;Canarias;50;132;31;290;Retrasado;2024-08-18 02:24:00.000;2024-08-21 02:24:00.000000
ENV00229;ID_T009;2024-05-07;Camioneta;Químicos;Andalucía;Levante;706;226;41;477;Retrasado;2024-05-08 09:53:16.800;2024-05-13 09:53:16.800000
ENV00230;ID_T002;2024-06-27;Camioneta;Mobiliario;Centro;Levante;202;151;67;493;Cancelado;2024-06-27 09:41:45.600;2024-06-27 09:41:45.600000
ENV00231;ID_T012;2024-12-21;Furgoneta;Mobiliario;Levante;Sur;753;193;51;287;Cancelado;2024-12-22 12:08:38.400;2024-12-22 12:08:38.400000
ENV00232;ID_T009;2024-07-12;Camioneta;Materiales_Construccion;Levante;Andalucía;683;154;73;204;Retrasado;2024-07-13 08:47:02.400;2024-07-14 08:47:02.400000
ENV00233;ID_T011;2024-06-15;Camioneta;Materiales_Construccion;Levante;Sur;175;231;50;506;Retrasado;2024-06-15 08:24:00.000;2024-06-19 08:24:00.000000
ENV00234;ID_T014;2024-12-13;Camioneta;Químicos;Sur;Levante;637;87;36;295;Entregado;2024-12-14 06:34:33.600;2024-12-14 04:50:27.996385
ENV00235;ID_T008;2024-10-27;Furgoneta;Frío;Canarias;Canarias;50;173;76;279;Entregado;2024-10-27 02:24:00.000;2024-10-26 14:37:06.043414
ENV00236;ID_T012;2024-11-02;Camioneta;Químicos;Levante;Andalucía;519;66;29;481;Entregado;2024-11-03 00:54:43.200;2024-11-03 12:07:08.520665
ENV00237;ID_T005;2024-07-26;Camioneta;Químicos;Norte;Centro;276;140;38;418;Cancelado;2024-07-26 13:14:52.800;2024-07-26 13:14:52.800000
ENV00238;ID_T006;2024-11-05;Furgoneta;Materiales_Construccion;Canarias;Sur;482;147;16;161;Entregado;2024-11-05 23:08:09.600;2024-11-06 06:39:17.237290
ENV00239;ID_T004;2024-03-21;Furgoneta;Materiales_Construccion;Andalucía;Centro;618;247;28;424;Cancelado;2024-03-22 05:39:50.400;2024-03-22 05:39:50.400000
ENV00240;ID_T009;2024-04-02;Furgoneta;Materiales_Construccion;Levante;Norte;752;151;14;173;Entregado;2024-04-03 12:05:45.600;2024-04-03 17:48:10.970743
ENV00241;ID_T012;2024-08-02;Furgoneta;Mobiliario;Levante;Sur;808;20;61;231;Cancelado;2024-08-03 14:47:02.400;2024-08-03 14:47:02.400000
ENV00242;ID_T009;2024-02-22;Furgoneta;Paqueteria;Sur;Canarias;697;160;10;290;Entregado;2024-02-23 09:27:21.600;2024-02-23 20:01:14.844281
ENV00243;ID_T010;2024-03-26;Furgoneta;Químicos;Canarias;Centro;597;144;22;551;Cancelado;2024-03-27 04:39:21.600;2024-03-27 04:39:21.600000
ENV00244;ID_T015;2024-10-30;Furgoneta;Frío;Canarias;Canarias;957;105;45;225;Entregado;2024-10-31 21:56:09.600;2024-10-31 10:54:00.975365
ENV00245;ID_T009;2024-06-23;Camioneta;Paqueteria;Centro;Levante;284;242;89;272;Cancelado;2024-06-23 13:37:55.200;2024-06-23 13:37:55.200000
ENV00246;ID_T005;2024-03-14;Furgoneta;Frío;Andalucía;Centro;237;32;10;407;Retrasado;2024-03-14 11:22:33.600;2024-03-18 11:22:33.600000
ENV00247;ID_T014;2024-07-11;Furgoneta;Frío;Levante;Norte;758;48;29;490;Retrasado;2024-07-12 12:23:02.400;2024-07-13 12:23:02.400000
ENV00248;ID_T006;2024-06-15;Furgoneta;Mobiliario;Sur;Andalucía;401;219;44;552;Retrasado;2024-06-15 19:14:52.800;2024-06-20 19:14:52.800000
ENV00249;ID_T002;2024-08-05;Camioneta;Paqueteria;Canarias;Andalucía;250;165;48;416;Retrasado;2024-08-05 12:00:00.000;2024-08-08 12:00:00.000000
ENV00250;ID_T008;2024-02-05;Camioneta;Mobiliario;Levante;Canarias;610;218;79;332;Retrasado;2024-02-06 05:16:48.000;2024-02-07 05:16:48.000000
ENV00251;ID_T014;2024-02-21;Camioneta;Materiales_Construccion;Norte;Centro;544;31;105;446;Retrasado;2024-02-22 02:06:43.200;2024-02-23 02:06:43.200000
ENV00252;ID_T008;2024-03-28;Furgoneta;Materiales_Construccion;Sur;Andalucía;50;254;51;642;Entregado;2024-03-28 02:24:00.000;2024-03-28 13:43:53.058409
ENV00253;ID_T013;2024-06-16;Camioneta;Frío;Norte;Canarias;797;141;46;478;Retrasado;2024-06-17 14:15:21.600;2024-06-21 14:15:21.600000
ENV00254;ID_T007;2024-05-18;Camioneta;Frío;Andalucía;Canarias;723;107;67;335;Retrasado;2024-05-19 10:42:14.400;2024-05-22 10:42:14.400000
ENV00255;ID_T004;2024-05-03;Furgoneta;Mobiliario;Andalucía;Norte;704;177;10;198;Retrasado;2024-05-04 09:47:31.200;2024-05-09 09:47:31.200000
ENV00256;ID_T011;2024-07-20;Furgoneta;Materiales_Construccion;Centro;Canarias;733;172;10;347;Retrasado;2024-07-21 11:11:02.400;2024-07-24 11:11:02.400000
ENV00257;ID_T012;2024-12-28;Camioneta;Frío;Andalucía;Centro;1021;106;105;237;Cancelado;2024-12-30 01:00:28.800;2024-12-30 01:00:28.800000
ENV00258;ID_T008;2024-04-19;Furgoneta;Paqueteria;Norte;Centro;697;118;51;392;Retrasado;2024-04-20 09:27:21.600;2024-04-21 09:27:21.600000
ENV00259;ID_T009;2024-01-03;Camioneta;Materiales_Construccion;Norte;Canarias;444;185;68;135;Cancelado;2024-01-03 21:18:43.200;2024-01-03 21:18:43.200000
ENV00260;ID_T011;2024-10-14;Camioneta;Mobiliario;Centro;Centro;251;190;28;485;Cancelado;2024-10-14 12:02:52.800;2024-10-14 12:02:52.800000
ENV00261;ID_T005;2024-05-28;Camioneta;Mobiliario;Sur;Andalucía;201;207;28;454;Cancelado;2024-05-28 09:38:52.800;2024-05-28 09:38:52.800000
ENV00262;ID_T007;2024-12-06;Furgoneta;Mobiliario;Andalucía;Sur;50;223;39;60;Entregado;2024-12-06 02:24:00.000;2024-12-06 08:31:07.565286
ENV00263;ID_T002;2024-03-10;Camioneta;Mobiliario;Centro;Canarias;76;218;92;353;Entregado;2024-03-10 03:38:52.800;2024-03-09 16:10:40.148776
ENV00264;ID_T012;2024-06-19;Furgoneta;Paqueteria;Canarias;Levante;1001;122;61;440;Retrasado;2024-06-21 00:02:52.800;2024-06-23 00:02:52.800000
ENV00265;ID_T008;2024-03-16;Camioneta;Mobiliario;Centro;Norte;328;88;117;542;Entregado;2024-03-16 15:44:38.400;2024-03-16 08:12:58.646144
ENV00266;ID_T010;2024-06-22;Furgoneta;Mobiliario;Sur;Sur;456;181;31;209;Retrasado;2024-06-22 21:53:16.800;2024-06-24 21:53:16.800000
ENV00267;ID_T001;2024-06-18;Camioneta;Mobiliario;Canarias;Andalucía;218;182;73;279;Entregado;2024-06-18 10:27:50.400;2024-06-18 14:43:58.109384
ENV00268;ID_T010;2024-02-15;Furgoneta;Químicos;Andalucía;Sur;50;179;33;305;Entregado;2024-02-15 02:24:00.000;2024-02-14 16:13:06.412968
ENV00269;ID_T001;2024-10-29;Furgoneta;Químicos;Sur;Levante;838;163;17;434;Cancelado;2024-10-30 16:13:26.400;2024-10-30 16:13:26.400000
ENV00270;ID_T003;2024-02-14;Camioneta;Frío;Canarias;Centro;479;190;51;325;Cancelado;2024-02-14 22:59:31.200;2024-02-14 22:59:31.200000
ENV00271;ID_T007;2024-01-13;Camioneta;Mobiliario;Levante;Levante;150;87;65;351;Retrasado;2024-01-13 07:12:00.000;2024-01-14 07:12:00.000000
ENV00272;ID_T006;2024-01-08;Camioneta;Químicos;Andalucía;Centro;323;267;18;330;Retrasado;2024-01-08 15:30:14.400;2024-01-09 15:30:14.400000
ENV00273;ID_T008;2024-04-09;Camioneta;Químicos;Sur;Canarias;729;161;59;546;Entregado;2024-04-10 10:59:31.200;2024-04-10 02:47:47.041835
ENV00274;ID_T009;2024-06-21;Furgoneta;Mobiliario;Sur;Andalucía;710;20;29;474;Cancelado;2024-06-22 10:04:48.000;2024-06-22 10:04:48.000000
ENV00275;ID_T015;2024-08-19;Camioneta;Paqueteria;Andalucía;Sur;680;157;10;287;Entregado;2024-08-20 08:38:24.000;2024-08-20 07:36:10.239107
ENV00276;ID_T013;2024-04-08;Camioneta;Mobiliario;Andalucía;Levante;529;111;44;514;Entregado;2024-04-09 01:23:31.200;2024-04-09 11:21:55.857604
ENV00277;ID_T013;2024-06-21;Furgoneta;Químicos;Centro;Centro;718;152;23;350;Entregado;2024-06-22 10:27:50.400;2024-06-21 22:36:54.855954
ENV00278;ID_T015;2024-08-07;Camioneta;Materiales_Construccion;Norte;Norte;50;118;43;407;Entregado;2024-08-07 02:24:00.000;2024-08-06 19:02:56.621092
ENV00279;ID_T001;2024-06-30;Furgoneta;Frío;Levante;Canarias;640;274;50;224;Entregado;2024-07-01 06:43:12.000;2024-07-01 07:40:31.992193
ENV00280;ID_T015;2024-08-26;Camioneta;Químicos;Norte;Sur;522;91;36;183;Retrasado;2024-08-27 01:03:21.600;2024-08-30 01:03:21.600000
ENV00281;ID_T001;2024-02-06;Furgoneta;Frío;Norte;Canarias;1023;221;63;556;Entregado;2024-02-08 01:06:14.400;2024-02-07 22:31:30.791600
ENV00282;ID_T004;2024-04-08;Camioneta;Frío;Norte;Levante;330;77;39;258;Entregado;2024-04-08 15:50:24.000;2024-04-08 12:12:57.874055
ENV00283;ID_T015;2024-09-25;Furgoneta;Materiales_Construccion;Levante;Sur;760;139;80;487;Cancelado;2024-09-26 12:28:48.000;2024-09-26 12:28:48.000000
ENV00284;ID_T013;2024-04-17;Camioneta;Paqueteria;Levante;Centro;657;67;51;219;Entregado;2024-04-18 07:32:09.600;2024-04-17 22:13:05.804332
ENV00285;ID_T003;2024-07-27;Furgoneta;Frío;Norte;Norte;823;41;95;152;Cancelado;2024-07-28 15:30:14.400;2024-07-28 15:30:14.400000
ENV00286;ID_T014;2024-04-18;Furgoneta;Frío;Sur;Andalucía;350;250;54;334;Retrasado;2024-04-18 16:48:00.000;2024-04-23 16:48:00.000000
ENV00287;ID_T006;2024-10-11;Furgoneta;Materiales_Construccion;Norte;Levante;506;145;62;327;Retrasado;2024-10-12 00:17:16.800;2024-10-13 00:17:16.800000
ENV00288;ID_T001;2024-02-25;Camioneta;Químicos;Andalucía;Centro;719;130;66;390;Entregado;2024-02-26 10:30:43.200;2024-02-26 04:21:19.521359
ENV00289;ID_T005;2024-07-23;Furgoneta;Químicos;Sur;Levante;455;228;63;459;Cancelado;2024-07-23 21:50:24.000;2024-07-23 21:50:24.000000
ENV00290;ID_T006;2024-11-16;Camioneta;Frío;Centro;Sur;487;123;60;452;Retrasado;2024-11-16 23:22:33.600;2024-11-18 23:22:33.600000
ENV00291;ID_T003;2024-07-02;Furgoneta;Frío;Levante;Canarias;144;215;34;188;Retrasado;2024-07-02 06:54:43.200;2024-07-03 06:54:43.200000
ENV00292;ID_T015;2024-07-08;Furgoneta;Mobiliario;Norte;Canarias;417;86;81;376;Entregado;2024-07-08 20:00:57.600;2024-07-08 17:02:52.381883
ENV00293;ID_T007;2024-03-09;Camioneta;Paqueteria;Andalucía;Andalucía;1043;51;56;400;Entregado;2024-03-11 02:03:50.400;2024-03-10 23:58:26.079388
ENV00294;ID_T015;2024-07-22;Furgoneta;Materiales_Construccion;Sur;Canarias;392;208;29;365;Retrasado;2024-07-22 18:48:57.600;2024-07-23 18:48:57.600000
ENV00295;ID_T004;2024-01-12;Furgoneta;Materiales_Construccion;Sur;Canarias;729;243;32;501;Retrasado;2024-01-13 10:59:31.200;2024-01-15 10:59:31.200000
ENV00296;ID_T006;2024-05-26;Camioneta;Químicos;Sur;Centro;1006;147;76;402;Cancelado;2024-05-28 00:17:16.800;2024-05-28 00:17:16.800000
ENV00297;ID_T015;2024-05-19;Camioneta;Frío;Norte;Centro;571;75;47;213;Cancelado;2024-05-20 03:24:28.800;2024-05-20 03:24:28.800000
ENV00298;ID_T009;2024-06-09;Camioneta;Mobiliario;Norte;Centro;448;182;101;378;Cancelado;2024-06-09 21:30:14.400;2024-06-09 21:30:14.400000
ENV00299;ID_T015;2024-05-07;Furgoneta;Frío;Canarias;Sur;50;204;10;158;Cancelado;2024-05-07 02:24:00.000;2024-05-07 02:24:00.000000
ENV00300;ID_T009;2024-06-06;Furgoneta;Paqueteria;Levante;Levante;418;73;22;294;Retrasado;2024-06-06 20:03:50.400;2024-06-09 20:03:50.400000
ENV00301;ID_T001;2024-02-14;Furgoneta;Paqueteria;Norte;Levante;723;53;46;461;Retrasado;2024-02-15 10:42:14.400;2024-02-18 10:42:14.400000
ENV00302;ID_T012;2024-02-10;Camioneta;Químicos;Sur;Norte;886;223;58;358;Retrasado;2024-02-11 18:31:40.800;2024-02-15 18:31:40.800000
ENV00303;ID_T014;2024-12-11;Furgoneta;Químicos;Norte;Andalucía;509;113;44;237;Entregado;2024-12-12 00:25:55.200;2024-12-11 13:08:32.717313
ENV00304;ID_T013;2024-11-29;Camioneta;Mobiliario;Sur;Levante;214;182;52;364;Retrasado;2024-11-29 10:16:19.200;2024-12-02 10:16:19.200000
ENV00305;ID_T008;2024-12-24;Furgoneta;Frío;Sur;Sur;424;127;58;252;Cancelado;2024-12-24 20:21:07.200;2024-12-24 20:21:07.200000
ENV00306;ID_T002;2024-04-07;Camioneta;Frío;Centro;Norte;221;289;61;459;Retrasado;2024-04-07 10:36:28.800;2024-04-10 10:36:28.800000
ENV00307;ID_T012;2024-10-13;Furgoneta;Mobiliario;Sur;Sur;166;108;61;405;Retrasado;2024-10-13 07:58:04.800;2024-10-14 07:58:04.800000
ENV00308;ID_T003;2024-03-20;Camioneta;Materiales_Construccion;Levante;Levante;468;135;10;215;Retrasado;2024-03-20 22:27:50.400;2024-03-23 22:27:50.400000
ENV00309;ID_T002;2024-07-13;Furgoneta;Materiales_Construccion;Andalucía;Levante;765;212;47;50;Cancelado;2024-07-14 12:43:12.000;2024-07-14 12:43:12.000000
ENV00310;ID_T015;2024-12-20;Furgoneta;Paqueteria;Levante;Sur;585;142;33;286;Entregado;2024-12-21 04:04:48.000;2024-12-21 03:55:39.425819
ENV00311;ID_T006;2024-04-11;Camioneta;Materiales_Construccion;Levante;Canarias;749;151;74;318;Cancelado;2024-04-12 11:57:07.200;2024-04-12 11:57:07.200000
ENV00312;ID_T008;2024-08-10;Furgoneta;Materiales_Construccion;Centro;Canarias;181;67;77;322;Cancelado;2024-08-10 08:41:16.800;2024-08-10 08:41:16.800000
ENV00313;ID_T014;2024-05-31;Camioneta;Mobiliario;Centro;Norte;460;212;66;456;Cancelado;2024-05-31 22:04:48.000;2024-05-31 22:04:48.000000
ENV00314;ID_T014;2024-01-27;Camioneta;Frío;Levante;Norte;442;97;57;407;Retrasado;2024-01-27 21:12:57.600;2024-01-28 21:12:57.600000
ENV00315;ID_T008;2024-12-19;Furgoneta;Paqueteria;Sur;Centro;57;147;85;399;Retrasado;2024-12-19 02:44:09.600;2024-12-22 02:44:09.600000
ENV00316;ID_T003;2024-10-19;Camioneta;Paqueteria;Sur;Norte;127;215;77;381;Entregado;2024-10-19 06:05:45.600;2024-10-19 13:21:42.919733
